501-1000,text,Label
81567,'So many people have died from #COVID19. The vaccine​ gives us hope. I will be taking it for this very reason - it… https://t.co/akJJSB5TLb,
84239,"Now that covid is no longer wild, THEY decided to release monkey pox virus.
These #intelligenceagencies better start finding the instigator(s)

#virus #MonkeypoxVirus #COVIDVACCINE",
28591,Tell me again how the #CovidVaccine is safe again? https://t.co/1jPAatyG0D,
95976,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 14/03 at 05:30PM
FREE Slots 0
PAID Slots 0",
71049,Is this real? 😯😯😯#COVID19 #CovidVaccine #Pfizer https://t.co/oZ518QAa0u,
99745,Check out imthatcanadianguy's video! #TikTok https://t.co/1ZVYnfILIE @JustinTrudeau #TrudeauMustGo  true north strong and free ! Ya right ! 😡🤬#canada #CovidVaccine,
6779,"Dr. Fauci Just Issued This """"Essential"""" Warning

#covidvaccine #coronavirus #health #news #dr.fauci #coronavirustips
https://t.co/thT7tcT5lE",
15443,"The NHS will let you know when it's your turn to have the #CovidVaccine.

All places offering vaccinations will hel… https://t.co/VgEXhMN73Y",
81368,"@THE_Russell @adelaidebeatric @normanswan I must of missed this 3rd shot protection conversation, when the LNP were telling us that one shot was enough
#auspol #CovidVaccine #LNPCorruptionParty #COVID19Aus",
47481,"Pick your news sources 
Turn off the noise
Tune out
#CovidVaccine #coronavirus",
94386,World doing trials for covid vaccine while Africa is waiting with a bowl to be given the trial doses. Am ashamed already eish #CovidVaccine,
93158,"How are we okay with the population profoundly decreasing 👩🏽‍🚀 📉

#COVID19 #antivaxx #antivaxxers #CovidVaccine #COVIDIOTS #Omicron #Deltacron #WakeUp",
47953,I got the vaccine together with all my lab members today! It was great to see everyone in person at this momentous… https://t.co/fkpwYNnUXB,
60114,"On today's list of things to do...

Get my Covid vaccine! Thanks so much @CCCNHS @CCC_Staff 

#CovidVaccine",
674,"On Friday, Mumbai witnessed the highest number of takers for Bharat Biotech’s Covid-19 vaccine Covaxin 
(… https://t.co/2HU8Zcauzc",
97599,"AP administered 1,30,794 doses of #COVIDVaccine on 22nd March 2021 increasing the total number of #COVIDVaccine dos… https://t.co/mGYHofLLnJ",
32266,"@GarethJBond @CheshireFire @ChesterRaces Thank you, nothing to it and could save your life. #getitdone #CovidVaccine",
93847,Russia's #SputnikV #CovidVaccine is said to be 92% efficient in protecting against #COVID19. The two-dose vaccine i… https://t.co/EFht9XkoIj,
76864,@ComradeDoom1 This does not capture all of the people that died post vaccination from the #CovidVaccine vaccination. Read the article and watch the video please. #Alarming https://t.co/FS89LaKLzy,
81733,"Vaccine &amp; Blood Analysis Under Microscope Presented By Independent Researches, Lawyers &amp; Doctor

#auspol 
#CovidVaccine 
https://t.co/nGD0KScPJO",
54584,"We are now hearing from Geraint Griffiths-Dale from 
@NHSinBCWB  with an update on how the #CovidVaccine is progressing in #Walsall. 

You can view the report here ⬇️
https://t.co/Bx8XMs5rej

More information on the vaccination programme in Walsall here⬇️
https://t.co/fv1mueqpPe https://t.co/XqlZTN4YGw",
82519,@GavinNewsom #covidvaccine needs to roll out oldest to youngest. Don't want to hear any other nonsense.… https://t.co/MxrGEfYLhL,
57705,"Vaccine situation in Pak is like looking for #bride 1st u r not ready then u dont like any, then u dont get any Those who get 1 r unhappy thinking other 1 would ve been better Then those who cant get 1 want to get hold of any 1 from anywhere
#COVID19 #CovidVaccine #COVID19Vic",
16869,"A good summary of the procedures to minimise the risk associated with vaccines/ #CovidVaccine . However, the diseas… https://t.co/QV3lHKxBbl",
29790,"Just discovered that #AstraZeneca #CovidVaccine  uses a chimp adenovirus (cold virus) to express the #coronavirus  spike protein in humans. So where, I wonder, are the conspiracy theories about """"This is how we get #PlanetoftheApes?"""" Missing a serious opportunity here, folks.",
42614,"Look
If you had
One shot
Or two opportunities
To get back the freedom you wanted
In one moment
Would you book it
Or just let it slip?

@Eminem speaking facts there. Get the vaccine and get back to what we love. #covid #CovidVaccine #pfizer #MODERNA #vaccine",
62830,"❗ We are bringing forward second doses of the #CovidVaccine for people who are at greater risk of getting seriously ill from #Covid19 so that you can get maximum protection earlier. 

📱 The NHS will contact you at the right time to tell you how to book an earlier date. https://t.co/Iecr3f20ar",
40605,"85 CVS locations show #CovidVaccine slots in CA:
Alhambra
Anaheim
Arcata
Artesia
Azusa
Bakersfield
Baldwin Park
Bue… https://t.co/v7uWczUBgh",
26367,"How many days between each dose of #Pfizer minimum?

21 days right? #UK #CovidVaccine #COVID19Vic",
65455,"How ‘nationalist’ India is leading the international #CovidVaccine mission, while ‘internationalists’ are helping n… https://t.co/DkgiGgjxh5",
13761,TAKE OFF YOUR FUCKING MASKS! #COVIDIOTS #COVID19 #CovidVaccine,
71858,Some deep horrid ugly dangerous flaw in somebody who unleashes anti-Semitic comments and other invective on a natio… https://t.co/lcoIo4TSgq,
32410,"RUSSIA HAS DISMISSED THE MOUNTING COVID-19 VACCINE CONCERN

Read full article visit: https://t.co/qSwx2YtsEb… https://t.co/Vp7xIS3Fo7",
75854,"#unpopularopinion what a lot of people aren’t taking into account is that people who are have gotten their #CovidVaccine and #Booster would travel more, go out to eat more, and otherwise be stimulating the economy even more if everyone was taking #Covid_19  precautions.",
38265,"More people died in the key clinical trial for ⁦@pfizer⁩’s #Covidvaccine than the company publicly reported. #Pfizer told the world 15 ppl who received the #vaccine had died as of mid-Mar. Real number = 21, compared to only 17 #unvaccinated deaths. https://t.co/kDhqW3BDkO",
24837,Inside the rapidly 'shrinking' GOP's plan to keep power over the rest of America -- and how to fight back… https://t.co/Smh3VSl0rR,
14527,"#CovidVaccine clinics are taking place this Christmas. Get your #Vaccine in Rugby at Hillmorton Ex-Service Men’s Club, High St, Hillmorton CV21 4EH on 26th-28th December, 9am to 6pm. No appointment needed! https://t.co/LlEIWu5GAK #GrabAJab https://t.co/PwJyYXBSfX",
86062,"Long COVID is really scary. Get vaccinated. Imagine 12 months of symptoms, particularly if you are a young person in the early stages of your career.  #CovidVaccine   https://t.co/hy9Rr8cDBF",
79605,"45+ #RURAL #Bengaluru #CovidVaccine Availability for 15/04 at 09:30AM
FREE Slots 0
PAID Slots 0",
86585,@CityOfMountDora wants to remind everyone @FLHealthLake is only doing 2nd dose Pfizer vaccinations by appt only on… https://t.co/q6zAe6wi8z,
40595,"I have been tormented about the choice either or not to get a vaccine. Finally I did it, both for personal reasons ( elder parents) and professionals ones. I got Covishield and I am safe and sound! Yet I believe in freedom and personal choises. 
#COVID19 
#CovidVaccine",
45292,"Gujarat: Lions Of Junagadh To Be A Part Of Coronavirus Vaccine Trial

https://t.co/xjYrBoTD1M

#CovidPandemic #ThirdWave #Gujarat #SakkarbaugZoo #Animals #CovidVaccine #NRCE #ForestOfficials @moefcc #VibesOfIndia",
35148,Signed the sister off for being a vaccinator today! And shes off! Chadburns out in full force!!! #CovidVaccine… https://t.co/5AUJ1d6Cn0,
81720,"2nd dose administered. Is my tracking signal coming in clear yet, @BillGates?
#CovidVaccine #Covid19",
65338,"I researched trying to find the truth and it appears accurate. I have not heard this in the media. 
""""Found 653 case… https://t.co/DaRGZr5HtP",
25261,You can help reduce your risk of getting #COVID19 by following these tips. We also encourage you to get your #COVIDVaccine. Learn more: https://t.co/gF8ekAQL28 https://t.co/nAoMMXsIG6,
97088,"As #COVIDvaccination is yet to be introduced for those aged below 18, let's prioritize our #JabOfSafety &amp; #getvaccinated to protect them. #GetJabbed
To book your slots, call: 1800 313 1414 or Visit: https://t.co/oT2nBiZp01

#COVID19 #COVIDVaccine #Vaccination #SarvodayaHealthcare https://t.co/NpFWu0uRVh",
62074,Covid-19 vaccinations are rolling out across America. Our staff and the people we support are extremely grateful fo… https://t.co/0hWx4X9Svf,
72752,"@_sayema We don't know if you paid anything or not, but you have done the work you did on your own volition. #CovidVaccine has been provided free of cost to the general public.
You can ask about this by going to the public.
You can get many other facilities free of cost in a govt hospital",
17468,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 14/08 at 10:30AM
FREE Slots 
#COVISHIELD - Dose1:9, Dose2:0
#COVAXIN - Dose1:6, Dose2:3
PAID Slots 
#COVISHIELD - Dose1:2568, Dose2:6463
#COVAXIN - Dose1:1945, Dose2:1349
#SPUTNIKV - Dose1:0, Dose2:43",
71195,"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 05/04 at 07:00AM
FREE Slots 
#COVISHIELD - Dose1:103, Dose2:0
PAID Slots 0",
80857,"Almost finished our booked appointments and we have at least 200 extra doses. Come get your #CovidVaccine (walk-in) if you’re in need of a 1st, 2nd, or 3rd dose (18y+). #Jabapalooza never wastes a shot! Glebe Collegiate (212 Glebe Ave, door C, First Ave), #Ottawa, Jan 9 until 6pm https://t.co/CGSP18HMCh",
62426,"@POTUS @VP Another week since we learned #CovidVaccine from @Novavax is effective against current,UK,&amp;SA variants.… https://t.co/QIcYlP8kOR",
27159,Excited to get my Fauci Ouchie today!!! #CovidVaccine,
97886,Got the booster 👏👏#CovidVaccine 🦠,
75890,"Y’all, black people in Texas are not signing up for the covid vaccine. #CovidVaccine #AbbottFailedTexasAgain",
27687,So yesterday I got the first dose of the covid-19 vaccine. Next month I get the second dose an then I'll be fully vaccinated. #CovidVaccine,
4473,It really looks like there's censorship in action right here on this subject... quite a few tweets no doubt deleted. The only ones showing are those saying (with no evidence obvs) that #TawnyKitaen was NOT killed by the #CovidVaccine . How can anyone feel qualified to say that? https://t.co/d1velerHg9,
96806,"Cocktail of vaccines showing promising immune response. #DeltaVariant 
#CovidVaccine https://t.co/Rsp0CFf9mF",
7345,1st Pfizer dose injected. Dose 2 booked for 3 weeks. Feeling very lucky. Worth the big drive across town to Homebush. Feel slightly off but that is a good sign. #PfizerVaccine #COVID19Vaccination #CovidVaccine #Pfizer #getitintoya #science,
64709,Can you catch COVID-19 from smell my girlfriends farts?  #AskWHO #CovidVaccine #COVID19Ontario #Fauci,
4373,"The Majority of September’s COVID-19 Fatalities in the U.K. and Sweden Were Composed of Fully Vaccinated Individuals
https://t.co/bfbHMphegm

#COVID19 #COVIDVaccine",
5701,"Wether you are for or against the Vaccine, we all need to Respect each others choices &amp; handle our affairs accordingly. 

#COVIDVaccine #respectchoices https://t.co/SwoeQZixOf",
14758,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 23/05 at 08:00AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:755, Dose2:499",
67241,"Astrologers had predicted that by September a Drug will appear and Corona will disappear

They were absolutely Righ… https://t.co/M1rOyLFgvP",
84177,"📢 A new petition re Students &amp; potential mandatory vaccinations for University/lectures- Please sign &amp; retweet: 
#Students #student #studentloans #University #Uni #universities #MandatoryVaccination #lectures #COVID19 #CovidVaccine #COVID #MedicalApartheid #openforall #Petition https://t.co/JexMSC5Egf",
93556,"#Trump will get away with this! 
SO WILL #Morrison 
NO #Covidvaccine NO Fed Q #LNP undermining vic healthrules NO p… https://t.co/wZiaJwYnva",
69420,"We're thrilled that more of our homes are getting their vaccines. 

The latest is Kings Lodge, where all our staff… https://t.co/BgqRCc9Aqz",
41657,One thing has been made by China Virus. Canada does not have any capabilities to produce or administer vaccine prop… https://t.co/ZsWu2izsVd,
77177,"Anyone need a #CovidVaccine living in North Bristol? Staff at this walk-in centre are very friendly, helpful and there is no queue! https://t.co/STx0Jo2jYb",
3862,"Texas really amazes me. What is it that they don’t get?
#CovidVaccine https://t.co/l0dlz8Y9wF",
57094,"#JustSaying #COVID #Pune
Right from the beginning till now - there has been a lack of precise and cogent informatio… https://t.co/7Odb4MQ3VX",
70339,"Got my first dose of the #COVIDVaccine at the children’s hospital this morning🥰 y’all not only did I get the shot,… https://t.co/uDBnZtN9Hp",
18352,We shared a video with you last week but check out @Photosymbols website support to learn more about what a vaccine… https://t.co/vpDeXt5JAk,
82004,Nutrisnapper delicious Fruit Crumble. Its quick easy and has so many health benefits. Eat good feel good 😉😋.Slice #FridayFitness #homemade #MasterchefTheProfessionals #FoodieBeauty #health Lidl #my600lblife #DoubleShotAtLove #COVID19 #CovidPlanB #COVID #CovidVaccine https://t.co/FoZtW53l8B,
11213,"Bangladesh gearing up for vaccine production next year
#Covid19 #CovidVaccine #DhakaTribune #Bangladesh 
https://t.co/TXJ7VW7hRe",
62621,Editorial: Emergency alert sent the right message: Vaccines enhance public safety https://t.co/BjYtJIRdEK via @RTDOpinions @cgentilviso @GovernorVA @VDHgov @HenricoNews @ChesterfieldVa @LoudounCoGovt @fema #coronavirus #COVID19 #CovidVaccine #RVA,
64423,"Brilliant news and incredible work in a short period of time - thank you, thank you to the #oxfordvaccine team. I h… https://t.co/1wBmiNulrO",
32819,"Beyond the neighbourhood, now Algeria receives Made-in-India vaccines: Union External Affairs Minister… https://t.co/uoMa5jXBZO",
36401,"New #NewVaccine info plus info about #Cuba's #CovidVaccine, which is the most affective and different than US vaccines, and a conversation about international vaccines and their structure and efficacy. 

https://t.co/LtqJCPJJCu",
61991,"Looking forward to this timely expert panel on #COVIDVaccine successes, challenges, and future plans on Wed (1/27).… https://t.co/N69nn9cwgD",
76798,"Why are vaccinators on @BBCNews wearing gloves? It’s unnecessary, a waste of PPE and bad for the environment. #Covid19UK #CovidVaccine #GetBoostedNow",
72274,"Thank you for the shout out 🙏 

Some other fearless leaders I'd like to acknowledge:
▶️ @DrLisaRobinson @RicharLisa… https://t.co/CtAcOSAOpr",
92740,"#COVID19TN
Covid positive cases on 1.6.2022- TN 139 Individuals Tested 14049 TPR in TN 0.98%. TPR yesterday 0.79%. Testing up. Fatalities 0. Follow appropriate covid behavior to avoid infections. Make masking must. #COVID19 #coronaupdates #COVIDVACCINE https://t.co/5rWZaTJ5fJ",
86718,The COVID-19 vaccine has been authorized and recommended to prevent the virus in the United States. Here are 8 thin… https://t.co/BvUpo26LU6,
38230,Immunogenicity and safety analysis of 2 doses of Moderna vaccine in our SOT recipients - thankful for great teamwork and our patients’ participation @UHNTransplant @dktransplant @FerreiraVHF @amjtransplant https://t.co/W7f1fcLZ1k #COVID19 #CovidVaccine #Transplant #weareID,
42036,The hardest part of giving out covid vaccines is calculating the 15-min wait time post vaccination… 💉🤓 #mentalmath #covidvaccine,
76146,"Now, since the tide is turning, the real scientific studies are emerging!
According to the American College of Physicians, the Pfizer COVID-19 vaccine is associated with an increased risk of Carditis (heart inflammation)!
#vaccine #pfizer #pfizervaccine #covid19 #covidvaccine",
58909,"People are smelling something pretty rancid right now.... 

#auspol #COVID19Vic #COVID19Aus #COVIDVaccine #COVID19 #auspol2021 #CovidUK #covid19sa #covid19nt #covid19qld #covid19wa #covid19nsw #covid19tas https://t.co/3gwrr5h0k0",
26363,We do have a challenge here &amp; we have to improve #COVIDVaccine uptake rates in all #HSCW especially #BAME .… https://t.co/mIMTwaP7G6,
97534,"There are differences in uptake of the vaccine between communities. A new collaborative research project, Collaboration for Change, with @aberdeenuni and nine community organisations aims to find out why. Learn more: https://t.co/WyL3FmM0qN

#Collab4Change #COVID19 #COVIDvaccine https://t.co/JaOPbtdcGS",
83571,"All these regions banning the unvaccinated from shops etc. 

Am I alone in finding this worrying? 

Although businesses reserve the right to not serve people, is this not discrimination? 

I suspect it’s a government’carrot and stick’ ploy. 

Thoughts?

#CovidVaccine",
44720,Multiple #COVID19 mutations have been found across the globe. Is there a pattern? What does this mean for… https://t.co/UaQutHJw1j,
10261,"COVID Vaccinations Found Not Effective For Kidney Transplant Recipients. 
Read the full news here : https://t.co/n7kNVQpBa9

#COVID19 #covidvariant #coronavirus #Corona #CovidVaccine #coronavaccine #COVIDVaccination #kidney #transplant #healthcare #health #healthy #Robotic https://t.co/HAYgYvNdZZ",
93851,🙏MEDICAL MIRACLE: A Face &amp; Hand Transplant That Was A Real Life “MEDICAL MIRACLE” For Joseph DiMeo (Miracles Do Hap… https://t.co/31tBjAooX4,
41281,"@ShushOrchid @ZTPetrizzo That's what I wonder? Probably the same #gop #Patriots that cry about #CancelCulture but either run or spout @foxnews talking points when questioned
#trump #BigLie has been debunked so now @gop after #CovidVaccine &amp; #CriticalRaceTheory
#ForThePeopleAct",
99950,"Best way to recoup post #COVIDvaccine? #rockets radio broadcast, #tradingcards, chicken noodle soup, cornbread and @emergenc. https://t.co/BWm7aJMIXz",
94105,"#MCWeekendReads ⚡️ Being a billionaire isn't much fun any more, writes Sundeep Khanna.

Read on to know why. 👇
https://t.co/bzlBH40tlB

#CovidVaccine #Philanthropy #Billionaire",
24603,"86 CVS locations show #CovidVaccine slots in VA:
Abingdon
Alexandria
Amherst
Appomattox
Arlington
Ashland
Baileys Crossroads
Bassett
Bedford
Big Stone Gap
Blacksburg
Bristol
Brookneal
Buena Vista
Charlottesville
Chase City
Chatham
Chesapeake
Chester
Christiansburg",
75459,Good news - we have been able to release some limited slots for the public to book at our #Gravesend venue this aft… https://t.co/hlEH1GSZds,
24155,"Global Travel Remains Subdued in Second #coronavirus #COVIDー19 pandemic Year

#traveler #pandemic #VaccineMandates #OmicronVarient #airlines #CovidVaccine 

https://t.co/ukl35JeoUi by @StatistaCharts https://t.co/Dgp8rM5trR",
88670,"So #ThrowbackThursday ( picture from 1970) leads me to #VaccineSaturday! 💉💉
#nhs #takethevaccine #VaccinesSaveLives… https://t.co/M9F56D16KW",
69669,THIS THREAD. Read it. All of it. #COVIDVaccine https://t.co/aMqm3cTyeF,
20364,"The Vaccines Kill and have Severe Side Effects.  They are not being reported.  Retweet!

#COVID19 #Covid_19 #covidvariant #CovidVaccine #covidvaxexposed #VaccineDeaths #VaccineSideEffects #vaccines #VaccineMandates #vaccination #USA #Biden #Fauci #SupremeCourt #SCOTUS #Booster https://t.co/IJpulQYEjJ",
76847,"Share your opinion with us. ⬇️

#COVID19 #Vaccination #CovidVaccine https://t.co/3zWp7lYybF",
96762,"⁦@narendramodi⁩ it’s YR https://t.co/5jJFZsHzqV help our #Seniors,give them #CovidVaccine. Kisha-Ni-Stani #Canadian… https://t.co/o8e6HgU6kk",
981,Information on Jan-April 2021 #COVID breakthrough infections from @CDCMMWR. #COVIDVaccine https://t.co/GNLYqZmJ9v,
84941,It’s all in the dose. #CovidVaccine https://t.co/NoyfhQ2yzK,
9899,"#VAERS 17y♀️#Pfizer #Covidvaccine 

""""massive acute intracranial hemorrhage. ... CT scan showed large intraventricular hemorrhage ... progressed to massive brain swelling and infarctions, decompressive craniectomy ... patient is not expected to survive""""

https://t.co/eFDOLeHgPv",
50974,"Covid-19 :9 more lives lost in Kushtia
#CovidVaccine   https://t.co/j1LvosQplO",
1296,"More doses of #CovidVaccine to areive in the country.
@MinofHealthUG says that 3,050,400 doses of the Johnson and Johnson will arrive in the country today. 

#Updates247 https://t.co/mD5OKo0bwf",
66236,The @Pfizer vaccine is 95% effective after 4 weeks! @moderna_tx is 94.5% effective after 6 weeks. I’d gladly take e… https://t.co/zhbPcDBXYn,
28900,"Did you hear us on @BBCShropshire talking about @shropsfire pop up #CovidVaccine clinics?

@SFRS_DanQuinn @MF_1551 spoke about the vaccination effort, importance of boosters and new clinics @SFRS_Shrews @FireHodnet @SFRS_Bridgnorth &amp; Church Stretton. 

https://t.co/8Yu7E2Xeet https://t.co/7PYrSKFLrV",
19547,United Nations Secretary General Antonio Guterres “The capacity to produce vaccines of #India is one of the best as… https://t.co/C2U2w9BlVm,
80806,"100% of the eligible population in #AndhraPradesh is now administered with at least one dose of #COVIDVaccine. 

#LargestVaccineDrive #APFightsCorona https://t.co/qZe7JKM3E1",
37494,"This  👇🏽comforts me knowing I was right all along. The entire #COVID19 response, #CovidVaccine sole sourced solution was all pharma / oligarch fraud, confirmed by #GoogleCensoring 

No wonder people don’t know the objective is profit+ 
#FascistVaccinePassport , not public health https://t.co/9ndyKQdHyh",
9672,5 Million vaccination mark in a single day. 5 million. To put that into prospective. That’s more than the population of New Zealand 🇳🇿 #VaccinationDrive in India 🇮🇳 #CovidVaccine 🙏,
87787,The Colorado Dept. of Public Health &amp; Environment has a phased plan for when people can get  COVID-19 vaccines. Lea… https://t.co/mdOdj8U04w,
59982,"If you have been shielding, the NHS have said that the vaccination centres are safe, and it is important to book an… https://t.co/0Fm6AqItCY",
35680,People thought the vaccine would lead them to freedom. It just led them to boosters. 🤦🏽‍♂️ #Booster #BoosterJab #antivaxxers #CovidVaccine #Covid19UK #vaccine,
72184,"To summarize....

It is suspected that polyethylene glycol is the ingredient causing the adverse reactions to the n… https://t.co/BRUjFKGsUl",
31951,First load of Vaccination reaches Hyderabad #COVID #vaccine #COVIDVaccine https://t.co/9rEY7gb4l1,
82523,COVID-19 prediction analysis using artificial intelligence procedures and GIS spatial analyst: a case study for Ira… https://t.co/25Ncbrsajy,
30691,"1430 new cases of Coronavirus Recorded in Nigeria        

https://t.co/pXsWS0gXw8

#coronavirus #Corona… https://t.co/043wkdeUfR",
21896,I trust the Taiwanese much more that our #NotMyPresident government @Biden.  They are not allowing teens or younger to get the #covidvaccine.  You're #INSANE if allow USA #childabuse forcing vaccines #RESIST #SAYNO https://t.co/j1kPFa51wl  #LetsGoBrandon #FUBiden @NIH #fascist,
84420,"Have you ever wondered what it's really like to have the #CovidVaccine?

Join our @SancSL Area Service Manager Emma… https://t.co/GWLZzuFfQV",
7883,"Let's put this the way MAGA can understand: """"The place that saved Trump after he recklessly exposed himself to Covid19, made a #CovidVaccine that'll save us ALL. A vaccine ALL Republican governors and members of Congress will scramble to take."""" https://t.co/Rtt2t28nAh",
97047,@thehill Many people believe that the #CovidVaccine is the Mark of the Beast... but is it true? Or are we having an… https://t.co/QUOfo6hWqb,
8192,"#COVIDVaccination 
Setting your own #targets, seeking public recognition when you hit them and then acting on that… https://t.co/obUytbegjr",
24906,"Had my Moderna booster and flu shot (simultaneously) 30’ ago. Will tweet updates on any reaction.

#Moderna #CovidVaccine #FluShot #GetVaccinated",
83785,Did we talk about this on Wednesday’s pod? Briefly. Is it BS? Who knows?! #COVID #CovidVaccine https://t.co/SdwIEsB3tA,
51321,"Walk in vaccination clinic for those 40+ in @CentreCourtShop, this Friday 28th May - Monday 7th June, 8am-7pm. #CovidVaccine https://t.co/i8A8TA8EKg",
58178,$DYAI Nothing Toxic About this Vaccine #covidvaccine #drugdevelopment - https://t.co/FBjl6f9LgP https://t.co/8PFToIRRDA,
27752,Further insight about the #CovidVaccine and the necessity to vaccinate #cancer patients on a 3 week regime to maxim… https://t.co/r2nzR3y76t,
66777,@JoeBiden #covidvaccine mandate booster program is #racist.  @potus is making sure all the white rich Americas get their third does before poor Black and Muslim countries get the first dose. @RepAOC @IlhanMN @RepRashida @Blklivesmatter @NAACP  @JoyAnnReid  https://t.co/kQd2qFyDFT,
89613,"4.8 Can COVID-19 and influenza (or other) vaccines be administered to a person during the same visit?

Full vídeo: https://t.co/DxUh9xwoyi

#influenza #virus #CovidVaccine #GetVaccinated #VaccinesWork #vaccinated #CoronaVaccine https://t.co/p5wwhArsJo",
85866,"@MapleLeafs 

Is there any conversation about letting front line health care workers, who have had the… https://t.co/LekWxmhxim",
95445,"Thank you, science!!! I’m feeling perfectly fine so far and am so grateful I was able to receive the vaccine today.… https://t.co/SQElFsf8fr",
61177,"Go #Spain !! #Share of people who received at least one dose of #COVIDvaccine on July 13, 2021. Spain 🇪🇸 at 60%! #goodnews https://t.co/s2qok46Ysv",
76541,"Which COVID-19 test is more accurate?

Get tested at VaxVan! Visit https://t.co/17EPmOS7bV or call 877-VAX-VAN1.

#usa 
#northcarolina 
#covid 
#covidvaccine 
#getvaccinated 
#vaccinesaveslives 
#vaccine 
#VaxVan 
#VaccinesBringUsCloser 
#COVID19 
#covidtesting
#ServicesOffered https://t.co/3DjFFhZ2Rp",
16564,"The numbers are staggering. #MaskUp, #WashYourHands and when your time comes, go #SleevesUp for the #CovidVaccine. https://t.co/8nz0nfA5wb",
98751,"#France doing the Right thing !
#COVID19   #CovidVaccine  (@PCadfael) https://t.co/yfmsdzKam1",
1757,"#CovidVaccine
Trump ‘only reads mainstream news’ 😵‍💫

“He comes from a generation—I’ve seen other people that are older have the exact same perspective, like, they came from a time before TV, before internet, before being able to conduct their independent research.”
Candace Owens https://t.co/4IM28hlRwr",
61713,"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 31/05 at 04:00PM
FREE Slots 
#COVISHIELD - Dose1:101, Dose2:1
PAID Slots 0",
60371,"Another ‘yesterday’s #MISINFORMATION becomes tomorrow’s news 🗞 ‘ 

#ConspiracyTheories #CovidVaccine #VaccineSideEffects https://t.co/QUwaVEV9d8",
25337,"Funny how the topic of death &amp; mortality rates were mainly talking points pre covid and now that insurance companies are losing a ton of money it's become a frequent headline for an opinion column
#Quiz #WangoTango #AI #CovidVaccine #TooHotToHandle #coronavirus #COVIDVaccination https://t.co/gOuLt3z5i2",
50436,"'I don't trust it' The Covid Vaccine Let's - Talk Dr Winston Morgan PHD

Facebook event
https://t.co/MwJYbomrCJ

Ev… https://t.co/40OS1vgQ4w",
55334,"I will not comply. You shouldn't either. Listen to this woman she's a doctor.
#CovidIsNotOver #Covid_19 #CovidVaccine #DoNotComply
ITALIAN DOCTOR - &amp;apos;&amp;apos;PEOPLE WILL DIE LIKE FLIES&amp;apos;&amp;apos; https://t.co/AyWiadZzLY",
39934,Not a moment too soon! #COVID19 #vaccine #CovidVaccine  https://t.co/nLU8Rf3h59,
25126,@jasonjbass #CovidVaccine should NOT be given to #C19 recovered and those with antibodies. No benefit potential har… https://t.co/nkCyqjBA7M,
3821,"The Covid vaccine?
Pre 2020, what did we call something that didn’t stop you being infected, but lowered symptoms?
Wasn’t it just medicine?
#vaccines #CovidVaccine #COVID19Vaccine #bma",
75155,@JustinWelby There seems to be very little Christian love in Boris Johnson’s and his cabinet’s actions as far as I… https://t.co/3wzdg1xkqL,
95153,"2.6 crore eligible adults yet to take even single shot of #Covidvaccine, minister #BharatiPawar tells #RajyaSabha

#CovidIsntOver
#CovidVaccine
#CoronavirusUpdates
#coronavirus
#vaccination

https://t.co/FTqmi9YqXW",
49126,@DrJodyTateMD Awesome!! Still waiting for my #CovidVaccine,
99184,Just had my first dose of the Pfizer/BioNTech Covid-19 vaccine ☺️ #CovidVaccine https://t.co/FsMeCqahYq,
6424,"#Texas #CovidVaccine: After 2 futile weeks on phone, got J&amp;J jab in #Austin today b/c med condition. Avoid wasting… https://t.co/JFuwMRkLpQ",
17011,"Interesting points on mRNA vaccines. #COVID19 #coronavirus #CovidVaccine 
https://t.co/1khHRNezB8",
84892,So you're fully vaccinated. Now what? https://t.co/r215COYbai #CovidVaccine #Washington https://t.co/4YYc7IVz0p,
82144,"When the rest of the world is distributing #CovidVaccine, #ChildrenOfTigray are starving by the millions with almost no medical care to save them from common illnesses. @USUN @UNHumanRights @G7 @NATO @Haavisto @JosepBorrellF @EU_Commission @SecBlinken @WFP https://t.co/UkXQvGSRu0",
19246,Many people need to get the vaccine. Shawn got his today! #vaccine #COVIDVaccine,
7956,"""""Now we know the science, we have a vaccine. This is a completely preventable problem."""" - OHSU's Dr. David Zonies 
https://t.co/cNmVVIw6yW #COVID19 #CovidVaccine",
89333,Signs you may have got a #CovidVaccine vaccine at #Disneyland there is a DJ and a photo booth - I feel so pumped up… https://t.co/NTakA3pM0k,
69454,"Sustainability has never been easier! 

#gardening #SouthAfrica #Covid19SA #Checkpoint #dlozilam #CovidVaccine… https://t.co/ocsvmQOuau",
99114,"Singer-songwriter Joseph Arthur sued Los Angeles Times for $25 million for damaging his career after the media outlet labelled him an 'anti-vaxxer'.

Read story: https://t.co/h3brTUXbfD

#JosephArthur #Music #News #vaccine #CovidVaccine",
13360,"The vast majority of new cases in #NC in the past two months are those who have not been vaccinated. If you are not vaccinated yet, you are much more likely to be hospitalized from #COVID19. #covidvaccine #NCstrong @ncdhhs @WNCN 

https://t.co/0vFuUqkYvU",
