"X","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media"
61823,"Dorchester, MA","Codman Square Health Center is an innovative community health center providing holistic & integrated services since 1979. #CHCsInnovate",2604,1379,2024,"False",2021-09-12,"#DYK kids 5-11 are eligible for #CovidVaccine? #DYK boosters are available? Come to Codman &amp; get the whole family vaccinated! Protect your family from #COVID19 - Fri 12/10, 12/17 &amp; Sat 12/11 &amp; Tues 12/21, 12/28 

https://t.co/Rgq6QAS1Bv
(617) 822-8271
#GetTheVax https://t.co/rezMkVBoNq","['DYK', 'CovidVaccine', 'DYK', 'COVID19', 'GetTheVax']",0.325,0.4,0.1,0.4,"DYK kids 511 are eligible for CovidVaccine DYK boosters are available Come to Codman amp get the whole family vaccinated Protect your family from COVID19  Fri 1210 1217 amp Sat 1211 amp Tues 1221 1228 


617 8228271
GetTheVax ","['covidvaccine', 'codman', 'covid19']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61829,"Chicago, IL","We are the Midwest's largest provider of #health & #wellness for the #LGBTQ community & people living with #HIV.",3761,1179,3108,"False",2021-10-02,"This Saturday, we're hosting a citywide COVID-19 vaccination event with the goal of vaccinating 2,000 people! 

Tha… https://t.co/wBsylCwfEd","[]",0,0,0,0,"This Saturday were hosting a citywide COVID19 vaccination event with the goal of vaccinating 2000 people 

Tha ","['covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61922,"","",2336,960,148123,"False",2021-10-01,"Social Media must Ban #Khamenie for his remarks that #CovidVaccine is banned in #Iran. This is where till today, 19… https://t.co/3n313NwaG2","['Khamenie', 'CovidVaccine', 'Iran']",0.0333333333333333,0.0666666666666667,0,0,"Social Media must Ban Khamenie for his remarks that CovidVaccine is banned in Iran This is where till today 19 ","['khamenie', 'covidvaccine', 'iran']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61986,"Alabama","He’s The Valley’s Premier Political Prognosticator, and he’s hilariously right! #AlPolitics",1825,2731,1514,"False",2021-10-04,"Systemic fraud leads to stolen elections, which can lead to open-border policies allowing people with COVID to floo… https://t.co/tHHBfdl4Pd","[]",0,0,0.178571428571429,0.317857142857143,"Systemic fraud leads to stolen elections which can lead to openborder policies allowing people with COVID to floo ","['systemic', 'covid']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62045,"","Insane WVU fan. Golfer. Gambler. Cigar Afficionado. IPA connoisseur! St Louis Cardinals. Stanley Cup winning Penguins.",36,121,196,"False",2021-10-01,"The #CovidVaccine President-Elect @JoeBiden and #StimulusCheck give #Merica citizens false hope.","['CovidVaccine', 'StimulusCheck', 'Merica']",-0.4,0.6,-0.25,0.875,"The CovidVaccine PresidentElect JoeBiden and StimulusCheck give Merica citizens false hope","['covidvaccine', 'stimuluscheck', 'merica']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62149,"Kanab, UT","Rockin' and Rollin', learning the drums, travelling, National Parks junkie, Adrenaline junkie, and volunteer.",77,195,3668,"False",2021-10-02,"Rofl but seriously, I feel this dude's pain. The frustration is very real. 
#COVIDVaccine #GetUsTheShot #vaccine https://t.co/cJQuxeKvHQ","['COVIDVaccine', 'GetUsTheShot', 'vaccine']",0.242222222222222,0.652222222222222,0,0,"Rofl but seriously I feel this dudes pain The frustration is very real 
COVIDVaccine GetUsTheShot vaccine ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62151,"miami,florida","Fitness Enthusiast. Pro M/U https://t.co/5D1vy6fILQ Therapy Specialist. """"The perfect shoe makes all legs sexy"""" follow on Instagram Artificially_perfect_day_spa",321,1171,640,"False",2021-10-02,"@JacksonHealth I still see appts open for vaccinations @JacksonHealth please let any 65+ senior know if they want t… https://t.co/CQg1SwvYxb","[]",0,0.5,0.75,1,"JacksonHealth I still see appts open for vaccinations JacksonHealth please let any 65 senior know if they want t ","['jacksonhealth']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62156,"","#NJDevils fan and the knower of things and master of stuff.",15,106,118,"False",2021-10-04,"Got my second phizer #covidvaccine about 3.5 hours ago and out of nowhere all of sudden I’m feeling exhausted and c… https://t.co/1703DO0PX8","['covidvaccine']",-0.133333333333333,0.4,0,0,"Got my second phizer covidvaccine about 35 hours ago and out of nowhere all of sudden Im feeling exhausted and c ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62290,"World","Truth Without Fear - Struck Down but NOT Beaten",351,1052,0,"False",2021-10-02,"Top story: @NHSEngland: 'Lights, camera, vaccine! 🎬
 
Thanks @eltonofficial and @themichaelcaine for encouraging pe… https://t.co/ywi69fHi02","[]",0.4125,0.35,-0.155555555555556,0.288888888888889,"Top story NHSEngland Lights camera vaccine 
 
Thanks eltonofficial and themichaelcaine for encouraging pe ","['nhsengland lights', 'thanks']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62294,"","",91,239,21139,"False",2021-09-11,"Zero after effects from my Moderna booster. The tech giving me the shot said drink lots of water and I did. LOADS of water. It worked. #CovidVaccine","['CovidVaccine']",0,0,0,0,"Zero after effects from my Moderna booster The tech giving me the shot said drink lots of water and I did LOADS of water It worked CovidVaccine","['loads', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62397,"","(Disabled Suffer from /Depression/ /Autistic/ (Gamer) (Wrestling Fan) (Love To Read)",35,376,1660,"False",2021-10-01,"If your privileged enough like The @RoyalFamily or #StanleyJohnson you'll be first in line to receive The… https://t.co/2Ga8UAqQSc","['StanleyJohnson']",0.125,0.416666666666667,0.15,0.45,"If your privileged enough like The RoyalFamily or StanleyJohnson youll be first in line to receive The ","['royalfamily', 'stanleyjohnson']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62403,"Midtjylland, Danmark","Loves sports, Anti-censur, Anti-tyranni, pro freedom. """"Live today"""".hodling $AMC & $GME!",50,144,2351,"False",2021-10-07,"@AnMeVase The same gen-treatments and non-vaccines that were turned down by national institut of health years ago because it werent vaccines legally, clinicly and what patent concern are now jabs demanded to the whole World 
#Corona 
#CovidVaccine 
#NWO
#PopulationControl","['Corona', 'CovidVaccine', 'NWO', 'PopulationControl']",0.0611111111111111,0.253472222222222,0.170454545454545,0.5,"AnMeVase The same gentreatments and nonvaccines that were turned down by national institut of health years ago because it werent vaccines legally clinicly and what patent concern are now jabs demanded to the whole World 
Corona 
CovidVaccine 
NWO
PopulationControl","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62460,"India","News, analysis & immersive long reads from the integrated BT newsroom. All on markets, corporates, crypto & startups. https://t.co/i3bvyrYLVn",1147666,384,2082,"True",2021-09-12,"The emergency use authorization (EUA) will allow 16- and 17-year-olds to receive their third shot at least six months after their second vaccine dose | #Pfizer #COVIDVaccine #BoosterShots 

https://t.co/872Cg82thp","['Pfizer', 'COVIDVaccine', 'BoosterShots']",-0.1,0.133333333333333,-0.05,0.4,"The emergency use authorization EUA will allow 16 and 17yearolds to receive their third shot at least six months after their second vaccine dose  Pfizer COVIDVaccine BoosterShots 

","['eua', 'pfizer covidvaccine']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62474,"Raleigh, North Carolina, USA","EngD Research Engineer @UCL_USAR @CEGE_UCL Researching & passionate about supply chain risks & resilience, climate change, psychology & macroeconomics.",132,460,1366,"False",2021-10-04,"Grateful. Thankful. Blessed.   #thankyouscience #pfizer #CovidVaccine #vaccinated https://t.co/UccSaJNEpg","['thankyouscience', 'pfizer', 'CovidVaccine', 'vaccinated']",0,0,-0.05,0.85,"Grateful Thankful Blessed   thankyouscience pfizer CovidVaccine vaccinated ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62508,"shiv.j.koli@gmail.com","Prefers meditation over anything.
Not interested in the conscious mind.
Emotionless, Highly Corrosive.",50,685,727,"False",2021-10-02,"China gave Virus.
India is giving Vaccine.
Period.
#CovidVaccine 
#वसुदेवकुटुम्बकं The World is a family.","['CovidVaccine', 'वसुदेवकुटुम्बकं']",0,0,0.045,0.513333333333333,"China gave Virus
India is giving Vaccine
Period
CovidVaccine 
 The World is a family","['china', 'virus india', 'vaccine period', 'world']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62565,"San Jose, CA","Lead Researcher @SVBJ. @CSULB 🏖️ and @Mizzou 🐯 grad. Loves entertainment, the Olympics and dogs. 🎥 🏊🏻‍♀️ 🐕Retweets/likes are not endorsements. She/Her.",617,1579,4987,"False",2021-10-02,"Gov. #Newsom helps open #Levi's Stadium as #COVID19 #vaccination spot #SantaClara #SiliconValley #COVIDVaccine 💉😷

https://t.co/RFTxw1FAJk","['Newsom', 'Levi', 'COVID19', 'vaccination', 'SantaClara', 'SiliconValley', 'COVIDVaccine']",0,0.5,0,0,"Gov Newsom helps open Levis Stadium as COVID19 vaccination spot SantaClara SiliconValley COVIDVaccine 

","['levis stadium', 'covid19', 'santaclara']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62587,"Asheville, NC","Original hippie, hell-raiser, libtard, van-dwelling nomad, retired marketing exec, mask-wearing maniac, chanting Buddhist—lifetime of “good trouble” DMs deleted",547,814,23678,"False",2021-10-04,"Should be mandatory like the other vaccines &amp; inoculations they got in basic. #CovidVaccine https://t.co/aTdWlcodvO","['CovidVaccine']",-0.0625,0.25,0.291666666666667,0.516666666666667,"Should be mandatory like the other vaccines amp inoculations they got in basic CovidVaccine ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62623,"HOVE","He/Him Former UK Defence Minister & Hove MP //LGBT Labour🌈/Chair THT Advisory Board/Freeman Worshipful Co Educators/Progress / BHAFC ⚽️/Coop/Golf ⛳️",2398,2300,36702,"False",2021-10-02,"@breeallegretti Following Israel would be good idea and I have no idea nor does anyone why the Vaccination Passport… https://t.co/oT2090JsKT","[]",0.35,0.35,0,0,"breeallegretti Following Israel would be good idea and I have no idea nor does anyone why the Vaccination Passport ","['israel', 'vaccination passport']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62772,"Mass","I like cake. And music. And the Miami Dolphins. And Disney, Star Wars, Godzilla, local beer, reading, going to concerts...",179,806,56292,"False",2021-10-02,"I got my shot at #fenwaypark @CiCHealth #COVIDVaccine #ThisIsOurShot https://t.co/XFjY2S066v","['fenwaypark', 'COVIDVaccine', 'ThisIsOurShot']",0,0,0,0,"I got my shot at fenwaypark CiCHealth COVIDVaccine ThisIsOurShot ","['cichealth']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62791,"Chicago, IL","Editor @ChicagoReporter, Owner/Publisher #LatinoNewsNetwork: @CTLatinoNews @malatinonews @nhlatinonews, Diversity specialist, 2-term @NAHJ prez",5119,1000,11031,"False",2021-10-07,"“We are in a much better place now (than a year ago), but if we want to continue to be safe – we all need to be vaccinated”, said Vivian Almario, @HospSpecialCare of #CovidVaccine 

https://t.co/yJwQkqUoKN
-
@CTLatinonews 
#LatinoNewsNetwork https://t.co/gsfgNS4Kn6","['CovidVaccine', 'LatinoNewsNetwork']",0.5,0.5,0,0,"We are in a much better place now than a year ago but if we want to continue to be safe  we all need to be vaccinated said Vivian Almario HospSpecialCare of CovidVaccine 



CTLatinonews 
LatinoNewsNetwork ","['vivian almario hospspecialcare', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62855,"Chennai, India","Standing alone is better than being around people who don't value you.",0,3,34,"False",2021-10-01,"@ani_digital @ANI Good news about Covid vaccine. But why is the Bhopal Covid vaccine volunteer died after trials ??… https://t.co/kFlfjYYHaM","[]",0.7,0.6,0.5,0.5,"anidigital ANI Good news about Covid vaccine But why is the Bhopal Covid vaccine volunteer died after trials  ","['ani good', 'covid', 'bhopal covid']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62865,"Bend, Oregon / Mt. Bachelor","Ripclear PPE vinyl gloves, faceshields & masks-FDA, CE & ISO-9001 certified. We protect dental, health, hospitality, fire, frontline & salon staff. 248-877-2422",4959,4541,3732,"False",2021-10-02,"Vaccine by the numbers... https://t.co/QbXNN5DjBu 

#PPE #COVIDVaccine #COVID19News #WearAMask https://t.co/sTGHdi0D24","['PPE', 'COVIDVaccine', 'COVID19News', 'WearAMask']",0,0,0,0,"Vaccine by the numbers  

PPE COVIDVaccine COVID19News WearAMask ","['vaccine', 'ppe']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62928,"Central NJ","Accountability & Ownership
Facts not Emotion
Not everyone wins a trophy
Libertarian 
Inspire people to #FightforNJFreedom
It only ends when we all fight as one",495,276,7910,"False",2021-10-07,"Keep saying it over and over till they will just do it, even though no one knows if people actually need this at all
#CovidVaccine 
#CovidIsOver, Deal with it https://t.co/3K9EZ78soh","['CovidVaccine', 'CovidIsOver']",0,0.1,0.15,0.6,"Keep saying it over and over till they will just do it even though no one knows if people actually need this at all
CovidVaccine 
CovidIsOver Deal with it ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62978,"Nashville, TN","I'm a nurse, teacher, and a Scout leader so will survive any apocalypse. Wash your hands. Wear a mask over your NOSE and MOUTH. (she/her)",54,99,2962,"False",2021-10-01,"Tennessee friends, you can use this link to find out what phase you're in for the #CovidVaccine. At the end you hav… https://t.co/AafB3Y03XU","['CovidVaccine']",0,0,0,0,"Tennessee friends you can use this link to find out what phase youre in for the CovidVaccine At the end you hav ","['tennessee', 'covidvaccine at']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62984,"London","Suspended account @MoodyBlues85 | Censorship is Real | Greek Gooner | Scamdemic Sceptic | KBF | Masks Off",449,1153,616,"False",2021-10-02,"https://t.co/eUv6Ebdx0o

Oh here we go. Is this going to be the 'next one' that #BillGates warned us about? Amazing… https://t.co/3XBSAzKcOK","['BillGates']",0,0,0,0,"

Oh here we go Is this going to be the next one that BillGates warned us about Amazing ","['billgates']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63081,"Cochin, India","यतो धर्मस्ततो जयः Political Analyst, Columnist, Author. #BJPMediaPanelist.
Ex -Editor, #Janmabhumi",10814,4772,22000,"False",2021-10-02,"Canada's PM seeks Indian #COVIDVaccine, PM @narendramodi agreed to give. Its the same Canada openly supported anti-… https://t.co/a3hclk3mdd","['COVIDVaccine']",0,0.3125,0,0.1,"Canadas PM seeks Indian COVIDVaccine PM narendramodi agreed to give Its the same Canada openly supported anti ","['canadas', 'indian', 'covidvaccine', 'canada']",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63089,"Khagaria, India","प्रदेश कार्यकारिणी सदस्य ABVP बिहार ।।l",215,115,13138,"False",2021-10-07,"Finally got vaccine 
#CovidVaccine
#GetVaccinated
@DmKhagaria @KhagariaDm https://t.co/pH6yQdi2k2","['CovidVaccine', 'GetVaccinated']",0,1,0,0,"Finally got vaccine 
CovidVaccine
GetVaccinated
DmKhagaria KhagariaDm ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63186,"","Compassionately serving the South Los Angeles community for over 55 years.
Vaccinating SOLA 
Donations https://t.co/iyDHsm7yJV",6,10,0,"False",2021-10-04,"There’s still time to go out at get vaccinated. We’re here today until 5pm. #vaccinated #kedrenhealth #CovidVaccine #ThisIsOurShot","['vaccinated', 'kedrenhealth', 'CovidVaccine', 'ThisIsOurShot']",0,0,0,0,"Theres still time to go out at get vaccinated Were here today until 5pm vaccinated kedrenhealth CovidVaccine ThisIsOurShot","['were', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63203,"","♡ Krewella ♡ 

followed by @krewellajahan on Oct 1st 2016
followed by @Krewella 9/1/17
followed by @krewellayasmine 9/5/17

✈CREATOR OF EC TRAVELKREW est 2015🌍",1320,1204,16701,"False",2021-10-04,"https://t.co/AXmfse6yMP

Idk who might need to see this- if you’re looking for a specific #COVID19 #COVIDVACCINE pl… https://t.co/DsOYGzoxkG","['COVID19', 'COVIDVACCINE']",0,0.125,0,0,"

Idk who might need to see this if youre looking for a specific COVID19 COVIDVACCINE pl ","['covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63204,"Meath, Ireland","Our vision is that Ireland becomes a great country in which to grow old.",2449,1415,2132,"False",2021-10-01,"There’s light at the end of the tunnel, how wonderful to see 101yr old Sarah Madden, HSE Merlin Park Nursing Unit r… https://t.co/6aMdAv8CZ1","[]",0.5,0.633333333333333,0.45,0.475,"Theres light at the end of the tunnel how wonderful to see 101yr old Sarah Madden HSE Merlin Park Nursing Unit r ","['sarah madden', 'merlin park nursing unit']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63220,"mother earth","Classic small town boy | fighter | survivor | restless | sports junkie | (still) dreams of being a sportsman/writer/detective | Views and tweets are personal",8840,8942,349,"False",2021-10-02,"Great story on how India is at the forefront of this fight against Covid. Whether it's the way we responded initial… https://t.co/YJsCscjGep","[]",0.8,0.75,-0.0277777777777778,0.288888888888889,"Great story on how India is at the forefront of this fight against Covid Whether its the way we responded initial ","['great', 'india', 'covid whether']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63353,"Global Citizen","#NAME?",2593,3530,129797,"False",2021-09-11,"“Aaron Rodgers Didn't Just Lie: His lies, his illogical defense, and his hubris damage all professional athletes.” And when you expend valuable time giving  a  listening ear to reasons against #COVIDVaccine you’re met with dumb glares, and even dumber unproven excuses. #COVIDIOTs https://t.co/2WJvrQmpII","['COVIDVaccine', 'COVIDIOTs']",-0.1375,0.3,0,0,"Aaron Rodgers Didnt Just Lie His lies his illogical defense and his hubris damage all professional athletes And when you expend valuable time giving  a  listening ear to reasons against COVIDVaccine youre met with dumb glares and even dumber unproven excuses COVIDIOTs ","['aaron', 'rodgers didnt', 'covidvaccine', 'covidiots']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
63355,"India","One of India's largest media companies. Latest news from around the world. Retweets are not endorsements",8278264,148,2921,"True",2021-09-11,"India is likely to resume #Covidvaccine supplies to the #COVAX facility this month, according to people familiar with the development.

https://t.co/XGU9ytF5fB","['Covidvaccine', 'COVAX']",0.1875,0.75,0.5,0.9,"India is likely to resume Covidvaccine supplies to the COVAX facility this month according to people familiar with the development

","['india', 'covidvaccine', 'covax']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63357,"","An exclusive Health and Wellness Emagazine that covers Hospitals, Doctors, Medicine, Health News, Nutrition, Diet Tips, and real life stories of wellbeing",18,246,54,"False",2021-10-04,"@ThadaniUmang Are you safe after taking single dose of Covid-19 vaccine?Expert Dr S Narayani, Fortis hospital.… https://t.co/81Q9eB2UGc","[]",0.214285714285714,0.357142857142857,0.2,0.3,"ThadaniUmang Are you safe after taking single dose of Covid19 vaccineExpert Dr S Narayani Fortis hospital ","['covid19', 'narayani fortis']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63523,"","Believe in #Democracy, Interested in World's Current Development/Affairs. Hobby #Traveling Eminent Sites.",16,62,47,"False",2021-10-01,"#China Grudgingly Accepts #India's COVID-19 Vaccines, Says They Are Good
#COVID19 
#CovidVaccine 
https://t.co/F6UFtXZaxQ","['China', 'India', 'COVID19', 'CovidVaccine']",0.05,0.8,0.125,0.45,"China Grudgingly Accepts Indias COVID19 Vaccines Says They Are Good
COVID19 
CovidVaccine 
","['china', 'grudgingly accepts indias', 'vaccines says', 'good', 'covid19']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63535,"Hanoi, Vietnam","Communications/Information Adviser @ Royal Norwegian 🇳🇴 Embassy in Hanoi 🇻🇳",109,148,976,"False",2021-10-02,"Tet 2021 - #YearOfTheOx Hope for #CovidVaccine, #peace &amp; happiness for everyone 🌸🌸🌸 https://t.co/NPS5X5hgEG","['YearOfTheOx', 'CovidVaccine', 'peace']",0.7,0.2,0,0,"Tet 2021  YearOfTheOx Hope for CovidVaccine peace amp happiness for everyone  ","['yearoftheox hope', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63574,"New Delhi","Go Bindass With #BollywoodMasala, #gossips, movie review, celebrities' lifestyles, #latestTrends, #technology, #fashion and more. https://t.co/8lWqVUskHr",439,477,881,"False",2021-10-02,"Coronavirus LIVE Updates TODAY: India Out of Top-20 Countries in Case of Daily Death. Global tally stands at 107,41… https://t.co/aXfQQCh6sW","[]",0.0454545454545454,0.166666666666667,0.5,0.5,"Coronavirus LIVE Updates TODAY India Out of Top20 Countries in Case of Daily Death Global tally stands at 10741 ","['coronavirus', 'live updates', 'top20 countries', 'case', 'daily death global']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63576,"","Canadian Certified Physician Assistant, mentor, coach, referee, son and husband; most importantly, father to a pair of confident young women. #Girldad #HeforShe",244,617,3488,"False",2021-10-02,"India has been donating millions of doses of vaccines to a dozen have-not countries.

Wonder what Trudeau would be… https://t.co/8gpI7FsBfh","[]",0,0,0.375,0.683333333333333,"India has been donating millions of doses of vaccines to a dozen havenot countries

Wonder what Trudeau would be ","['india', 'trudeau']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63579,"mglenn@washingtontimes.com","Pentagon reporter for the @WashTimes & ex-Army officer - Persian Gulf War vet. Pakistan's embassy once called me a """"Prominent Washington, DC journalist""""",14652,2000,50752,"True",2021-10-04,"Waiting in line for #Moderna #2. 

#vaccine #CovidVaccine #VaccinesSaveLives https://t.co/kvx2kv6T9i","['Moderna', 'vaccine', 'CovidVaccine', 'VaccinesSaveLives']",0,0,0.5,1,"Waiting in line for Moderna 2 

vaccine CovidVaccine VaccinesSaveLives ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63675,"Atlanta, GA, United States","Postdoctoral Fellow at Georgia Tech.
Electron microscopy, In situ characterization, Nanocrystalline alloys, Layered materials, Intercalation chemistry.",61,37,111,"False",2021-10-04,"I had no symptoms from the Pfizer shot other than acute muscle pain near the site of the injection 🙏 #CovidVaccine… https://t.co/trpZOP0mFN","['CovidVaccine']",0.191666666666667,0.558333333333333,0,0,"I had no symptoms from the Pfizer shot other than acute muscle pain near the site of the injection  CovidVaccine ","['pfizer', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
63726,"Olympia, WA","Check COVID-19 information online at https://t.co/2MNxQjdaSX. Wash your hands, stay home when you are sick; and cover your mouth when you cough or sneeze",51684,541,8277,"True",2021-10-04,"We know that scheduling online can be challenging as appointments get reserved quickly. We encourage you to keep tr… https://t.co/GvehtJPCvz","[]",0.416666666666667,0.75,-0.714285714285714,0.857142857142857,"We know that scheduling online can be challenging as appointments get reserved quickly We encourage you to keep tr ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63829,"Sri Lanka","Web Editor at Hiru News | Former Lak fm Journalist, Varnam Tv Translator, Baiscope Sub Editor | Cinematographer | Film reviewer | சிங்களம் பேசும் தமிழன்",748,201,684,"False",2021-10-02,"Scientists advising the World Health Organisation have recommended the use of the Oxford/AstraZeneca COVID-19 vacci… https://t.co/w8Xvz7kM9k","[]",0,0,0,0,"Scientists advising the World Health Organisation have recommended the use of the OxfordAstraZeneca COVID19 vacci ","['world', 'oxfordastrazeneca']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63836,"United States","Too Conservative for the Left. Too Liberal for the Right. Just Moderately Me. “It’s like The Daily Show! Just way less funny...” Welcome to Citizen Pete",42,156,1211,"False",2021-10-02,"Last time I stood in line this long it was to vote... #COVIDVaccine https://t.co/4mfz2WPpIS","['COVIDVaccine']",-0.025,0.233333333333333,0.167006802721088,0.457482993197279,"Last time I stood in line this long it was to vote COVIDVaccine ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63944,"St Louis, MO","#FuckCapitalism #Communist #Socialist #MedicareforAll #BlackLivesMatter #EconomicJustice #FreePalestine #PeopleOverProfits #EndStateViolence #Liberation",2666,3205,20698,"False",2021-10-04,"Just an FYI #VaccinesWork #VaccinesSaveLives #COVID #COVIDvaccine link: https://t.co/svqTZSJYGo https://t.co/12hvIIDzBY","['VaccinesWork', 'VaccinesSaveLives', 'COVID', 'COVIDvaccine']",0,0,0,0,"Just an FYI VaccinesWork VaccinesSaveLives COVID COVIDvaccine link  ","['fyi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64146,"The Shire, NJ","| ♿ | WheelChair Racer | .NetC# | #DevSecOps |🎓@NJIT '17 | @IT_UPSers | @owasp Zap |
Accessible Planet for all. Read Comic books more often.",261,533,8053,"False",2021-10-04,"Done deal. Part 1 #CovidVaccine https://t.co/PCrV3FZFGL","['CovidVaccine']",0,0,0.375,0.458333333333333,"Done deal Part 1 CovidVaccine ","['done']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64191,"","unapologetically correct.",33,569,110,"False",2021-09-11,"The biggest problem also with these #VaccineMandates, it is for nearly two hundred days, @JoeBiden, nor the entire United States government has no trust with the American people.

The Democrats have blood on their hands...

#vaccine #Moderna #CovidVaccine #Trump2024 #Trump2022","['VaccineMandates', 'vaccine', 'Moderna', 'CovidVaccine', 'Trump2024', 'Trump2022']",0.0333333333333333,0.341666666666667,0,0,"The biggest problem also with these VaccineMandates it is for nearly two hundred days JoeBiden nor the entire United States government has no trust with the American people

The Democrats have blood on their hands

vaccine Moderna CovidVaccine Trump2024 Trump2022","['joebiden', 'united states', 'american', 'democrats', 'moderna covidvaccine trump2024 trump2022']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64299,"Broughton-in-Furness, Cumbria","",2,37,79,"False",2021-09-12,"Yet again the PM says the time between jabs is being reduced to 3 months. LEAD THE COUNTRY and say WHEN?! If you want people vaccinated, DO IT NOW and let people get the protection he and his staff are panicking us in to getting. #COVID19 #covidbooster #CovidVaccine #COVID","['COVID19', 'covidbooster', 'CovidVaccine', 'COVID']",0,0,0,0,"Yet again the PM says the time between jabs is being reduced to 3 months LEAD THE COUNTRY and say WHEN If you want people vaccinated DO IT NOW and let people get the protection he and his staff are panicking us in to getting COVID19 covidbooster CovidVaccine COVID","['pm', 'the', 'country', 'covid19', 'covidvaccine']",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64300,"New Hampshire/Greater Boston","Writer, reader, communicator.",2219,3668,71968,"False",2021-09-11,"Kaiser survey shows vaccine equity messaging getting lost https://t.co/GajFTYpHpS 

#CovidVaccine","['CovidVaccine']",0,0,0,0,"Kaiser survey shows vaccine equity messaging getting lost  

CovidVaccine","['kaiser', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
