"X","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media"
60622,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",38,0,0,"False",2022-11-05,"45+ #RURAL #Bengaluru #CovidVaccine Availability for 11/05 at 07:30AM
FREE Slots 0
PAID Slots 0","['RURAL', 'Bengaluru', 'CovidVaccine']",0.2,0.4,0.2,0.4,"45 RURAL Bengaluru CovidVaccine Availability for 1105 at 0730AM
FREE Slots 0
PAID Slots 0","['rural bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60807,"New Delhi, India","Official Account of All India News. Mainly focused on Defense, Strategic and External Affairs.",136,5,0,"False",2022-11-06,"India sees surge in COVID tally as cases cross 8000-mark

#India #Covid_19 #COVIDVACCINE https://t.co/Dirnb1R7PG","['India', 'Covid_19', 'COVIDVACCINE']",0,0,0.0833333333333333,0.216666666666667,"India sees surge in COVID tally as cases cross 8000mark

India Covid19 COVIDVACCINE ","['india', 'covid', 'india']",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60969,"India","Asian News International.Multi-media news agency,content for information platforms:TV,Internet,broadband,newspapers,mobiles https://t.co/QrqluPvffc",289855,0,0,"True",2022-11-06,"India sees surge in COVID tally as cases cross 8000-mark

Read @ANI Story | https://t.co/9Irfn4HnqR

#India #Covid_19 #COVIDVACCINE https://t.co/PFJ7UzuEru","['India', 'Covid_19', 'COVIDVACCINE']",0,0,0,0,"India sees surge in COVID tally as cases cross 8000mark

Read ANI Story  

India Covid19 COVIDVACCINE ","['india', 'covid', 'covid19 covidvaccine']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60983,"Yelm, WA 🇺🇸","🇺🇸 The mind is its own place, and in itself can make a heaven of hell, a hell of heaven.. 🇺🇸",77,40,2750,"False",2022-11-05,"COVID Symptoms to be Alarmed About Most

#coronavirus #coronavirustips #health #coronavirussymptoms #news #covidvaccine
https://t.co/R9ffQHTa91","['coronavirus', 'coronavirustips', 'health', 'coronavirussymptoms', 'news', 'covidvaccine']",0.5,0.5,0.6,1,"COVID Symptoms to be Alarmed About Most

coronavirus coronavirustips health coronavirussymptoms news covidvaccine
","['covid symptoms']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61145,"West Lancashire, UK","Local NHS leaders in West Lancs.",4679,955,486,"True",2022-11-04,"It's important to keep your #COVIDVaccine up to date during Ramadan to ensure you and your loved ones are protected. 

The vaccine won't break your fast and doesn't contain haram products.

💻 Book online➡️ https://t.co/u03Qd4qTRM
🚶🏽 Find a walk-in site➡️ https://t.co/e8wWSOiQq5 https://t.co/JLj6cHFuHP","['COVIDVaccine']",0.433333333333333,0.8,0,0,"Its important to keep your COVIDVaccine up to date during Ramadan to ensure you and your loved ones are protected 

The vaccine wont break your fast and doesnt contain haram products

 Book online 
 Find a walkin site  ","['ramadan']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61195,"Edmonton","4forTexas",1611,2088,6876,"False",2022-11-01,"Back to school: Omicron already keeping Edmonton teachers and staff at home https://t.co/VtyAo4hWwS  #COVID19 #CovidTesting #CovidVaccine #COVID19AB #covid #CoronavirusUpdates #coronavirus #Corona #VaccineMandate #VaccinePassports #VaccineDeaths #yyz #yvr #yyc #yeg #yow","['COVID19', 'CovidTesting', 'CovidVaccine', 'COVID19AB', 'covid', 'CoronavirusUpdates', 'coronavirus', 'Corona', 'VaccineMandate', 'VaccinePassports', 'VaccineDeaths', 'yyz', 'yvr', 'yyc', 'yeg', 'yow']",0,0,0,0,"Back to school Omicron already keeping Edmonton teachers and staff at home   COVID19 CovidTesting CovidVaccine COVID19AB covid CoronavirusUpdates coronavirus Corona VaccineMandate VaccinePassports VaccineDeaths yyz yvr yyc yeg yow","['omicron', 'edmonton', 'covid19', 'coronavirusupdates', 'corona', 'vaccinemandate']",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61219,"","Gerontologist/ Gerontology Nurse Specialist/ Registered Nursing Professional/ Trainer, Assessor and Mentor/",172,739,3581,"False",2022-11-01,"@annie_mcauley Wonderful news and a lollipop to enjoy, much deserved! Great work 👏🏼 🍭 👏🏼#CovidVaccine #CovidVictoria","['CovidVaccine', 'CovidVictoria']",0.6125,0.6125,0,0,"anniemcauley Wonderful news and a lollipop to enjoy much deserved Great work   CovidVaccine CovidVictoria","['wonderful', 'great', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61235,"","Middle East Commentator, CEO The Queen Esther Project, Freelance Researcher & Writer, AZ COVID Task Force, Artist, Opposing Despots. MY MOMMA DIED OF COVID!!!!",1786,2615,20301,"False",2022-11-01,"It has been obvious that @RandPaul, and others, are using a public health crisis to fundraise.  Apparently, Rand Paul's consultants have put up a MICRO SITE to collect donations.  Who wins on this?  Answer: THE CONSULTANTS, not the American people!
#CovidVaccine #COVID19 #Fauci https://t.co/bgCH12LeUq","['CovidVaccine', 'COVID19', 'Fauci']",0.07,0.223333333333333,0,0,"It has been obvious that RandPaul and others are using a public health crisis to fundraise  Apparently Rand Pauls consultants have put up a MICRO SITE to collect donations  Who wins on this  Answer THE CONSULTANTS not the American people
CovidVaccine COVID19 Fauci ","['randpaul', 'rand pauls', 'micro', 'consultants', 'american', 'covidvaccine']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61341,"United States","Ex Athlete-World Traveler",1066,2466,9811,"False",2022-11-04,"@LGSusanB There is absolutely zero doubt that the vaccine has saved your life! @RobertDumaine @LarryInMissouri @georgegalloway @ChadDigums @nanwiles #CovidIsNotOver #CovidRestrictions #Lockdowns #CovidIsAirborne #CovidVaccine","['CovidIsNotOver', 'CovidRestrictions', 'Lockdowns', 'CovidIsAirborne', 'CovidVaccine']",0.25,0.9,0,0,"LGSusanB There is absolutely zero doubt that the vaccine has saved your life RobertDumaine LarryInMissouri georgegalloway ChadDigums nanwiles CovidIsNotOver CovidRestrictions Lockdowns CovidIsAirborne CovidVaccine","['robertdumaine', 'chaddigums', 'covidisnotover']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61360,"BELLEVILLE, IL 🇺🇸🇺🇸🇺🇸","Without leaps of imagination or dreaming, we lose the excitement of possibilities. Dreaming, after all is a form of planning.",41,66,2606,"False",2022-11-06,"Virus Expert Predicts Your COVID Risk Now

#coronavirus #coronavirustips #health #news #covidvaccine
https://t.co/jfva1oxI9y","['coronavirus', 'coronavirustips', 'health', 'news', 'covidvaccine']",0,0,0,0,"Virus Expert Predicts Your COVID Risk Now

coronavirus coronavirustips health news covidvaccine
","['virus', 'expert predicts']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61381,"India","The voice of #Mumbai. The Free Press Journal is one of the oldest English daily newspapers from Mumbai with a heritage of more than 90 years.",29447,563,597,"True",2022-11-01,"#Pfizer says Omicron vaccine to be ready by March 2022

#OmicronVariant #CovidVaccine #COVID19 

https://t.co/eGG2hsLQck","['Pfizer', 'OmicronVariant', 'CovidVaccine', 'COVID19']",0.2,0.5,0.225,0.325,"Pfizer says Omicron vaccine to be ready by March 2022

OmicronVariant CovidVaccine COVID19 

","['pfizer', 'omicron', 'omicronvariant']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61414,"","",202,13,132,"False",2022-11-08,"Another adverse events report from Germany for #CovidVaccine fat checkers. https://t.co/umlDq6ZS5m","['CovidVaccine']",0,0,0,0,"Another adverse events report from Germany for CovidVaccine fat checkers ","['germany', 'covidvaccine']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61458,"","#chaga_gansta #bioweapon #masks4all
Lipsomal Vitamin C, Vitamin D and Chaga mushrooms....Stop the deaths now.... #chaga_gangsta",187,178,13845,"False",2022-11-01,"Three-Year-Old Girl Dies of a Heart Attack One Day After Receiving COVID-19 Jab - Big League Politics https://t.co/hXXrjhcA1C #COVID19 #CovidVaccine #COVID19Vic #covidvariant #covid19bc #coronavirus #Corona #CoronavirusUpdates #coronavirusuk","['COVID19', 'CovidVaccine', 'COVID19Vic', 'covidvariant', 'covid19bc', 'coronavirus', 'Corona', 'CoronavirusUpdates', 'coronavirusuk']",0,0.1,0,0,"ThreeYearOld Girl Dies of a Heart Attack One Day After Receiving COVID19 Jab  Big League Politics  COVID19 CovidVaccine COVID19Vic covidvariant covid19bc coronavirus Corona CoronavirusUpdates coronavirusuk","['covid19 jab', 'corona coronavirusupdates']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61478,"California","I'm just me, enjoy!!! Check me out on TikTok “blackbiden83” #google me and join along",326,89,10,"False",2022-11-01,"BREAKING NEWS """"covid has been defeated""""? Women and dog fatally shot in N... https://t.co/wgszZQ9mIK via @YouTube #NewYork #newyorkcrime #crime #guns #CovidVaccine #COVID19 #COVID19AB #OmicronVariant","['NewYork', 'newyorkcrime', 'crime', 'guns', 'CovidVaccine', 'COVID19', 'COVID19AB', 'OmicronVariant']",0,0,0.78125,0.5,"BREAKING NEWS covid has been defeated Women and dog fatally shot in N  via YouTube NewYork newyorkcrime crime guns CovidVaccine COVID19 COVID19AB OmicronVariant","['breaking', 'news', 'women', 'youtube', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
61910,"","participant in the psyop to quell my outrage by typing words that make me feel better",109,767,18171,"False",2022-11-01,"#Stocks have taken a nosedive, #cryptocurrency has crashed . The store shelves are empty. Gas is at an all time high. Welcome to #Bidenflation . 401k's are down. #CovidVaccine doesn't work just like half of America https://t.co/f2useT5TCe","['Stocks', 'cryptocurrency', 'Bidenflation', 'CovidVaccine']",0.107555555555556,0.479111111111111,0.5,0.5,"Stocks have taken a nosedive cryptocurrency has crashed  The store shelves are empty Gas is at an all time high Welcome to Bidenflation  401ks are down CovidVaccine doesnt work just like half of America ","['covidvaccine', 'america']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62098,"What’s wrong with YOU 👉","Be noble like the sun; let even those who resent you for shinning benefit from your warmth.",112,17,3446,"False",2022-11-05,"Delta Symptoms Usually Appear Like This

#science #news #coronavirustips #coronavirussymptoms #covidvaccine #health #coronavirus
https://t.co/RUvqFJ6f80","['science', 'news', 'coronavirustips', 'coronavirussymptoms', 'covidvaccine', 'health', 'coronavirus']",-0.25,0.25,0.6,0.9,"Delta Symptoms Usually Appear Like This

science news coronavirustips coronavirussymptoms covidvaccine health coronavirus
","['delta', 'symptoms']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62452,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",38,0,0,"False",2022-11-05,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 11/05 at 09:30AM
FREE Slots 0
PAID Slots 0","['BBMP', 'Bengaluru', 'CovidVaccine']",0.4,0.8,0.2,0.4,"45 BBMP Bengaluru CovidVaccine Availability for 1105 at 0930AM
FREE Slots 0
PAID Slots 0","['bbmp bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62535,"Nellore","Official Twitter Account of Nellore Municipal Corporation. Nellore Municipal Corporation is a Civic Body that governs Nellore City of SPSR Nellore District.",537,29,54,"False",2022-11-01,"People who are eligible can now take the precaution dose after 39 weeks of the second dose of #CovidVaccine.

Ensure that you are taking the same vaccine as the first and second doses. 

Source : @ArogyaAndhra
#APFightsCorona #COVID19Pandemic #LargestVaccineDrive https://t.co/Loq1eJCplH","['CovidVaccine', 'APFightsCorona', 'COVID19Pandemic', 'LargestVaccineDrive']",0.0625,0.114583333333333,0,0,"People who are eligible can now take the precaution dose after 39 weeks of the second dose of CovidVaccine

Ensure that you are taking the same vaccine as the first and second doses 

Source  ArogyaAndhra
APFightsCorona COVID19Pandemic LargestVaccineDrive ","['covidvaccine ensure', 'source arogyaandhra', 'apfightscorona']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62551,"Lincoln, NE","Husband,Father,Physician,Walker",423,375,152087,"False",2022-11-01,"This would be a welcome PLUS

#CovidVaccine https://t.co/iB8VAh2ATt","['CovidVaccine']",0.8,0.9,0,0,"This would be a welcome PLUS

CovidVaccine ","['plus']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62870,"Lusaka Zambia","I Am What I Am ,I Gat Zero Time To Fake And Tryin To Be What Am Not.https://t.co/2CN6OS5GsM",74,76,88,"False",2022-11-01,"I took a COVID 19 vaccine  yesterday, not willingly but was forced to. And today have woken up feeling sick and weak. COVID 19 VACCINES AINT GOOD ,if you have escape road ,don't take it.#BoosterJab 
#FactsMatter #CovidVaccine #COVID19 #WHO #Zambia #rights #HumanRightsViolations","['BoosterJab', 'FactsMatter', 'CovidVaccine', 'COVID19', 'WHO', 'Zambia', 'rights', 'HumanRightsViolations']",-0.162857142857143,0.606428571428571,-0.5,1,"I took a COVID 19 vaccine  yesterday not willingly but was forced to And today have woken up feeling sick and weak COVID 19 VACCINES AINT GOOD if you have escape road dont take itBoosterJab 
FactsMatter CovidVaccine COVID19 WHO Zambia rights HumanRightsViolations","['vaccines', 'itboosterjab', 'factsmatter']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62903,"New Delhi, Delhi","The Statesman is one of India's oldest English newspapers founded in Kolkata in 1875.",14844,276,343,"True",2022-11-01,"Over nine lakh beneficiaries received their third dose of the #CovidVaccine on the first day of the drive to administer the ‘#PrecautionDose’ to the healthcare workers, frontline workers, and sixty-plus individuals commenced on Monday across the country.
https://t.co/WQv3BXlkQJ","['CovidVaccine', 'PrecautionDose']",0.125,0.166666666666667,0,0,"Over nine lakh beneficiaries received their third dose of the CovidVaccine on the first day of the drive to administer the PrecautionDose to the healthcare workers frontline workers and sixtyplus individuals commenced on Monday across the country
","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63301,"Melbourne (Wurundjeri land)","Part time writer, part time blogger, full time OB/GYN, overtime wife and AutismMom to a ray of SonShine. I'm a
Georgia Peach and ATL girl thru n thru",4240,466,19307,"False",2022-11-01,"Im gonna cry, I'm so relieved.
Thank you to @western_health for keeping my sonshine safe 🙏🏾💪🏾💙
#science 
#CovidVaccine https://t.co/gtvInk3KK8","['science', 'CovidVaccine']",0.5,0.5,0.35,0.55,"Im gonna cry Im so relieved
Thank you to westernhealth for keeping my sonshine safe 
science 
CovidVaccine ","['im', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63533,"","Be an empath ... 🌸🍁",146,9,11065,"False",2022-11-01,"@ChdCyberCell @DgpChdPolice @tandonrakshit 

#COVID19 #CovidVaccine #cybercrime
Be aware on social media because fraud can happen online too. https://t.co/TNwAAPBCuU","['COVID19', 'CovidVaccine', 'cybercrime']",0.141666666666667,0.158333333333333,0,0,"ChdCyberCell DgpChdPolice tandonrakshit 

COVID19 CovidVaccine cybercrime
Be aware on social media because fraud can happen online too ","['chdcybercell', 'dgpchdpolice', 'covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63555,"Wuhan Lab Room #7","Everyting irie mon 🇺🇸 🇲🇽 🇺🇸. #Bruins #4sup 🏈🏀 #Lakers, #Dodgers #Raiders,#RAMS, #LAFC ⚽️... .. Latino never LatinX .... ... Pronouns: Bro / Bruh / Homie",187,966,14695,"False",2022-11-01,"@MarcLobliner So sad … teenagers shouldn’t be hurting their bodies with the #COVIDvaccine","['COVIDvaccine']",-0.5,1,0,0,"MarcLobliner So sad  teenagers shouldnt be hurting their bodies with the COVIDvaccine","['marclobliner', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63573,"Baramula, Jammu & Kashmir, Ind","Journalist @Republictv | Reporting Jammu and Kashmir | Tweets Strictly Personal ;RTs Not endorsements.",456,152,3024,"False",2022-11-01,"J&amp;K : First omicron case detected in North Kashmir's Baramulla district

A pregnant lady of Uri Dani Saima (NAME CHANGED) Tested positive for Omicron.

#CovidVaccine
#OmicronVirus
#Kashmir 

@DCBaramulla @police_uri","['CovidVaccine', 'OmicronVirus', 'Kashmir']",0.27020202020202,0.45959595959596,0,0.3,"JampK  First omicron case detected in North Kashmirs Baramulla district

A pregnant lady of Uri Dani Saima NAME CHANGED Tested positive for Omicron

CovidVaccine
OmicronVirus
Kashmir 

DCBaramulla policeuri","['jampk', 'north', 'uri dani', 'omicron covidvaccine', 'kashmir dcbaramulla']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63816,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",38,0,0,"False",2022-11-07,"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 11/07 at 09:00AM
FREE Slots 
#COVISHIELD - Dose1:2, Dose2:1
PAID Slots 0","['RURAL', 'Bengaluru', 'CovidVaccine', 'COVISHIELD']",0.2,0.4,0.2,0.4,"1844 RURAL Bengaluru CovidVaccine Availability for 1107 at 0900AM
FREE Slots 
COVISHIELD  Dose12 Dose21
PAID Slots 0","['rural bengaluru', 'free slots', 'covishield dose12 dose21']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64176,"San Francisco, CA","Consumer Reporter at @NBCBayArea. Reader of fine print.",4279,740,9143,"True",2022-11-01,"Is 💩 next?
 #CovidVaccine #COVID19 https://t.co/dG4WO6fWPm","['CovidVaccine', 'COVID19']",0,0,0.416666666666667,0.5,"Is  next
 CovidVaccine COVID19 ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64329,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",40,0,0,"False",2022-11-01,"45+ #RURAL #Bengaluru #CovidVaccine Availability for 11/01 at 08:30AM
FREE Slots 0
PAID Slots 0","['RURAL', 'Bengaluru', 'CovidVaccine']",0.2,0.4,0.2,0.4,"45 RURAL Bengaluru CovidVaccine Availability for 1101 at 0830AM
FREE Slots 0
PAID Slots 0","['rural bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64400,"Wadjuk Noongar boodjar","Geeky Librarian w background in science & training. I spin, knit, am a mother, & intersectional feminist. Opinions mine, not my employer’s. She/Her/gendermeh",2329,3466,38826,"False",2022-11-01,"The 7yo hasn’t missed a beat after his first #CovidVaccine he’s been playing in the river for most of the day. Happy and active, no pain evident. I’m very proud of him and have been telling him so. 😌 #RollUp4WA","['CovidVaccine', 'RollUp4WA']",0.444444444444444,0.613888888888889,0,0,"The 7yo hasnt missed a beat after his first CovidVaccine hes been playing in the river for most of the day Happy and active no pain evident Im very proud of him and have been telling him so  RollUp4WA","['happy', 'rollup4wa']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64424,"Highlands, Scotland","Highland GP | @aberdeenuni grad | Interests @GeriSoc Frailty and Palliative Care | Proponent of #realisticmedicine | #QI for all | Views my own",485,1277,2277,"False",2022-10-09,"💉 Got my #CovidVaccine and #flu jab yesterday.

😢 Sad vaccines have been centralised away from #teamGP - there are so many more things in the 2018 contract that would help more.

👏 However, the @NHSHighland centre @EastgateNess was very slick and very friendly! Thank you!","['CovidVaccine', 'flu', 'teamGP']",0.239453125,0.60625,0.6,1," Got my CovidVaccine and flu jab yesterday

 Sad vaccines have been centralised away from teamGP  there are so many more things in the 2018 contract that would help more

 However the NHSHighland centre EastgateNess was very slick and very friendly Thank you","['covidvaccine', 'teamgp', 'nhshighland', 'eastgateness']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64477,"USA","Andhravilas Gives you  #Tollywood #Bollywood film News,#AndhraPradesh #Telangana News,#National    #Health #Business  #Trending Visit
https://t.co/vJFjY4CwOT",2598,92,27,"False",2022-10-09,"3 more held in Moosewala murder case https://t.co/z9yEUnRjk2 #CovidVaccine #Breakingnews #Indiapolitics #AndhraPolitics #NewsFeed #HarGharTiranga #Telangana #KCR #stayhomestaysafe 

New Delhi, Sep 10 - In a major breakthrough, Punjab Police and Delhi Police Special Cell arrest…","['CovidVaccine', 'Breakingnews', 'Indiapolitics', 'AndhraPolitics', 'NewsFeed', 'HarGharTiranga', 'Telangana', 'KCR', 'stayhomestaysafe']",0.264001623376623,0.506493506493507,0,0,"3 more held in Moosewala murder case  CovidVaccine Breakingnews Indiapolitics AndhraPolitics NewsFeed HarGharTiranga Telangana KCR stayhomestaysafe 

New Delhi Sep 10  In a major breakthrough Punjab Police and Delhi Police Special Cell arrest","['moosewala', 'covidvaccine breakingnews indiapolitics', 'harghartiranga telangana', 'new delhi', 'punjab', 'delhi']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64478,"1141 Pine St, Philadelphia, PA","Mixto is a Cuban, Latin American & Caribbean Restaurant in Wash Sq West, Philly. We specialize in authentic Latin food and have the best mojitos on the planet!",716,1621,281,"False",2022-11-01,"🚨 Covid-19 Update: Here's what you need to know! 🚨

Outdoor dining is open.
Indoor dining is open. 

#VaxUpPhilly #covid19 #covidphilly #phillyfightingcovid #beatcovid #covidvaccine #phillyeatsgood #mixtorestaurant #mixtorestaurante https://t.co/X8d3i1xZo9","['VaxUpPhilly', 'covid19', 'covidphilly', 'phillyfightingcovid', 'beatcovid', 'covidvaccine', 'phillyeatsgood', 'mixtorestaurant', 'mixtorestaurante']",0,0.5,0.5,0.35," Covid19 Update Heres what you need to know 

Outdoor dining is open
Indoor dining is open 

VaxUpPhilly covid19 covidphilly phillyfightingcovid beatcovid covidvaccine phillyeatsgood mixtorestaurant mixtorestaurante ","['covid19', 'update', 'outdoor', 'indoor', 'vaxupphilly']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64518,"Posey County, Indiana","Hoosier. Lawyer. Married to an RN. Old dad. Dungeon Master. Owns 3 arcade games. 0 work. PLEASE DO NOT FOLLOW.  I promise at some point I’ll hurt your feelings",92,140,1985,"False",2022-11-01,"Get vaccinated.  Get boosted.  #CovidVaccine #Boosted #GetVaccinated #GetVaxxed #GetVaccinatedNow #CoronaVaccine https://t.co/LwjuiY4EXt","['CovidVaccine', 'Boosted', 'GetVaccinated', 'GetVaxxed', 'GetVaccinatedNow', 'CoronaVaccine']",0,0,0.175,0.225,"Get vaccinated  Get boosted  CovidVaccine Boosted GetVaccinated GetVaxxed GetVaccinatedNow CoronaVaccine ","['get', 'get', 'covidvaccine boosted']",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
64584,"Kanpur, Uttar Pradesh, India","▪️Be Different. It's Attractive🔥
▫️Life is A journey Not A race.....🤷",22,26,894,"False",2022-11-01,"School Vaccination
https://t.co/gldjaSoThI

Please Share this video with Everyone

#CovidVaccine #coronavirus #Corona #covidvariant #vaccination #Students #Safety4Students #UPElections2022","['CovidVaccine', 'coronavirus', 'Corona', 'covidvariant', 'vaccination', 'Students', 'Safety4Students', 'UPElections2022']",0,0,0,0.6,"School Vaccination


Please Share this video with Everyone

CovidVaccine coronavirus Corona covidvariant vaccination Students Safety4Students UPElections2022","['school', 'vaccination please share', 'everyone covidvaccine', 'corona']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64592,"","Hidden",2,15,44,"False",2022-11-01,"Remember when the cure for the common cold or sars or the flu was sprite, chicken noodle soup,allergy meds, bed rest, any soft warm food and not communism and forced unemployment🤡🤡
#CovidVaccine 
#Covid19 #TrudeauNationalDisgrace 
#TrudeauHasGotToGo 
#TrustTheScience 
#Twitter","['CovidVaccine', 'Covid19', 'TrudeauNationalDisgrace', 'TrudeauHasGotToGo', 'TrustTheScience', 'Twitter']",-0.183333333333333,0.6,-0.166666666666667,0.333333333333333,"Remember when the cure for the common cold or sars or the flu was sprite chicken noodle soupallergy meds bed rest any soft warm food and not communism and forced unemployment
CovidVaccine 
Covid19 TrudeauNationalDisgrace 
TrudeauHasGotToGo 
TrustTheScience 
Twitter","['covidvaccine covid19']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64619,"Boar's Hat","",267,988,10559,"False",2022-11-01,"🤔...yo, 'Murica...might not be a bad idea! 🤣
Can't buy alcohol unless you had your #CovidVaccine!
#COVID19 #COVIDIOT #covidvariant
@FoxNews @GOP @GOPLeader @GOPChairwoman 
https://t.co/3addoPTSoF https://t.co/IzSYB8sbxg","['CovidVaccine', 'COVID19', 'COVIDIOT', 'covidvariant']",-1,0.666666666666667,0,0,"yo Muricamight not be a bad idea 
Cant buy alcohol unless you had your CovidVaccine
COVID19 COVIDIOT covidvariant
FoxNews GOP GOPLeader GOPChairwoman 
 ","['covidvaccine', 'foxnews']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
64654,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",40,0,0,"False",2022-11-06,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 11/06 at 07:30AM
FREE Slots 0
PAID Slots 0","['BBMP', 'Bengaluru', 'CovidVaccine']",0.4,0.8,0.2,0.4,"45 BBMP Bengaluru CovidVaccine Availability for 1106 at 0730AM
FREE Slots 0
PAID Slots 0","['bbmp bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64924,"Vienna","Grad student| Horror films and scifi| Cat lover| flowers| photography 💞🇱🇰🇦🇹",158,126,3634,"False",2022-11-08,"Got the 4th dose today at Vienna International Centre 💉💗
#CovidVaccine https://t.co/aXN9bBBu6e","['CovidVaccine']",0,0,0,0,"Got the 4th dose today at Vienna International Centre 
CovidVaccine ","['vienna international centre']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64953,"Fort Worth, TX","Good things happen in your life when you surround yourself with positive people. 🇺🇸",40,88,3044,"False",2022-11-06,"Things I Wish I Knew Before I Got COVID

#news #coronavirus #coronavirussymptoms #covidvaccine #coronavirustips
https://t.co/YQ89wiLRa1","['news', 'coronavirus', 'coronavirussymptoms', 'covidvaccine', 'coronavirustips']",0,0,0.463636363636364,0.572727272727273,"Things I Wish I Knew Before I Got COVID

news coronavirus coronavirussymptoms covidvaccine coronavirustips
","['covid']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64976,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",38,0,0,"False",2022-11-04,"45+ #RURAL #Bengaluru #CovidVaccine Availability for 11/04 at 12:30PM
FREE Slots 0
PAID Slots 0","['RURAL', 'Bengaluru', 'CovidVaccine']",0.2,0.4,0.2,0.4,"45 RURAL Bengaluru CovidVaccine Availability for 1104 at 1230PM
FREE Slots 0
PAID Slots 0","['rural bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
